"X.1","X","date_time_samp","site","plot_num","treatment","exclosure","paired","longitude","latitude","man_long","man_lat","barcode","siteX","treatmentX","exclosureX","pairedX","plot","cluster","clusterBC","plotBC","factorial","Date","hour","minute","time","season","notes_cluster","number","year","CT1","CT2","CT3","CT4","Ct_detects","positive","cluster_pair","Library_Name","Acarosporaceae","Acrospermaceae","Agaricaceae","Agaricales_fam_Incertae_sedis","Ajellomycetaceae","Alphamycetaceae","Amanitaceae","Ambisporaceae","Amniculicolaceae","Amphisphaeriaceae","Arachnomycetaceae","Archaeosporaceae","Arthrodermataceae","Ascobolaceae","Ascodesmidaceae","Ascosphaeraceae","Aspergillaceae","Atheliaceae","Aureobasidiaceae","Auriculariales_fam_Incertae_sedis","Bartaliniaceae","Bezerromycetaceae","Bionectriaceae","Bolbitiaceae","Boliniales_fam_Incertae_sedis","Botryosphaeriaceae","Botryosphaeriales_fam_Incertae_sedis","Buckleyzymaceae","Bulleraceae","Bulleribasidiaceae","Candelariaceae","Cantharellales_fam_Incertae_sedis","Capnodiaceae","Capnodiales_fam_Incertae_sedis","Cephalothecaceae","Ceratobasidiaceae","Ceratocystidaceae","Chaetomiaceae","Chaetosphaeriaceae","Chaetothyriales_fam_Incertae_sedis","Chionosphaeraceae","Chrysozymaceae","Chytridiaceae","Cladosporiaceae","Claroideoglomeraceae","Clavicipitaceae","Coniocessiaceae","Coniochaetaceae","Coniothyriaceae","Cordycipitaceae","Corticiaceae","Cucurbitariaceae","Cuniculitremaceae","Cunninghamellaceae","Cystobasidiaceae","Cystofilobasidiaceae","Debaryomycetaceae","Diaporthaceae","Diatrypaceae","Dictyosporiaceae","Didymellaceae","Didymosphaeriaceae","Diversisporaceae","Dothideaceae","Dothideomycetes_fam_Incertae_sedis","Dothioraceae","Elsinoaceae","Entolomataceae","Entylomataceae","Eremomycetaceae","Erysiphaceae","Erythrobasidiaceae","Erythrobasidiales_fam_Incertae_sedis","Extremaceae","Filobasidiaceae","Ganodermataceae","Geastraceae","Geminibasidiaceae","Gigasporaceae","Glomeraceae","Glomerellaceae","Glomosporiaceae","Gymnoascaceae","Harpochytriaceae","Helotiaceae","Helotiales_fam_Incertae_sedis","Herpotrichiellaceae","Holtermanniales_fam_Incertae_sedis","Hyaloscyphaceae","Hydnodontaceae","Hyphodermataceae","Hypocreaceae","Hypocreales_fam_Incertae_sedis","Hyponectriaceae","Inocybaceae","Irpicaceae","Lasiosphaeriaceae","Lecanoraceae","Lentitheciaceae","Leptosphaeriaceae","Leucosporidiaceae","Lichtheimiaceae","Lophiostomataceae","Lophiotremataceae","Lycoperdaceae","Magnaporthaceae","Melanommataceae","Melanosporaceae","Meruliaceae","Metschnikowiaceae","Microascaceae","Microbotryomycetes_fam_Incertae_sedis","Microdochiaceae","Microstromataceae","Mortierellaceae","Mrakiaceae","Mucoraceae","Mycenastraceae","Mycocaliciaceae","Mycosphaerellaceae","Myrmecridiaceae","Mytilinidiales_fam_Incertae_sedis","Myxotrichaceae","Nectriaceae","Olpidiaceae","Onygenaceae","Onygenales_fam_Incertae_sedis","Ophiocordycipitaceae","Orbiliaceae","Pacisporaceae","Paradictyoarthriniaceae","Parmeliaceae","Peniophoraceae","Periconiaceae","Pezizaceae","Pezizomycotina_fam_Incertae_sedis","Phaeococcomycetaceae","Phaeomoniellaceae","Phaeosphaeriaceae","Phaeotremellaceae","Phanerochaetaceae","Phelloriniaceae","Phomatosporaceae","Physciaceae","Piskurozymaceae","Planistromellaceae","Plectosphaerellaceae","Pleomassariaceae","Pleosporaceae","Pleosporales_fam_Incertae_sedis","Pleurotaceae","Pluteaceae","Powellomycetaceae","Protomycetaceae","Psathyrellaceae","Pseudeurotiaceae","Pseudolophiotremataceae","Pterulaceae","Pyronemataceae","Rhizophlyctidaceae","Rhizophydiaceae","Rhizopodaceae","Rhynchogastremataceae","Rhytismatales_fam_Incertae_sedis","Saccharomycetaceae","Saccharomycetales_fam_Incertae_sedis","Saksenaeaceae","Schizoporaceae","Sclerotiniaceae","Sirobasidiaceae","Sordariaceae","Sordariales_fam_Incertae_sedis","Sordariomycetes_fam_Incertae_sedis","Spizellomycetaceae","Sporidiobolaceae","Sporocadaceae","Sporormiaceae","Stachybotryaceae","Stephanosporaceae","Stictidaceae","Strophariaceae","Symmetrosporaceae","Sympoventuriaceae","Syncephalastraceae","Teloschistaceae","Teratosphaeriaceae","Testudinaceae","Thelebolaceae","Thelephoraceae","Tilachlidiaceae","Torulaceae","Trechisporales_fam_Incertae_sedis","Trematosphaeriaceae","Tremellaceae","Tremellales_fam_Incertae_sedis","Trichocomaceae","Tricholomataceae","Trichomeriaceae","Trichomonascaceae","Trichosphaeriaceae","Trichosporonaceae","Trimorphomycetaceae","Tuberaceae","Tulasnellaceae","unidentified","Unknown","Ustilaginaceae","Valsaceae","Venturiaceae","Verrucariaceae","Wallemiaceae","Xylariaceae"
414,414,"4/19/21 13:07",1,9,0,0,1,-119.6860301,35.06126718,NA,NA,"AS09SE15","S","S","E",1,"S09","S09SE1","S09SE1","S09","SE","4/19/21 13:07",13,7,13.11666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S901","JTMR011EF",0,0,7,0,0,0,0,0,0,0,6,0,0,241,6,0,519,0,497,0,0,0,0,12,0,3,0,0,0,400,0,0,0,0,0,0,0,2797,0,8,0,0,0,0,0,0,0,141,8,3,0,0,0,0,0,0,0,0,4,12,712,257,0,0,0,0,0,26,0,0,0,0,0,0,11,0,3,0,0,57,0,0,373,0,0,0,0,0,0,0,0,0,11,0,0,0,147,0,11,0,0,0,0,34,0,0,0,0,0,0,42,0,0,0,0,0,28,0,0,8196,0,0,0,84,0,0,0,0,0,0,0,0,0,0,65,0,7147,0,292,0,0,0,0,0,0,695,17,0,39500,10,0,0,0,0,5,118,0,0,172,15,0,0,56,0,0,0,0,0,249,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,935,2208,0,0,0,0,0,0
416,416,"4/19/21 10:20",1,8,1,1,1,-119.6803251,35.05925036,NA,NA,"AS08PN15","S","P","N",1,"S08","S08PN1","S08PN1","S08","PN","4/19/21 10:20",10,20,10.33333333,"Spring",NA,NA,NA,33.13,33.51,33.57,33.07,4,1,"S811","JTMR010AR",0,0,31,0,61,0,0,0,0,2,106,0,20,467,0,0,3648,0,88,17,0,0,138,0,0,0,0,0,0,208,0,0,0,0,0,154,0,3130,0,0,0,0,39,0,0,0,81,26,0,10,0,0,0,0,19,5,0,0,256,0,3585,2231,5,24,0,0,0,0,0,140,0,0,0,0,1645,0,0,190,0,23,0,0,243,0,288,0,546,0,0,0,0,0,819,0,0,0,157,0,15,0,0,72,16,0,0,0,0,0,0,0,3053,0,3,0,349,0,106,0,0,3957,0,0,111,207,7,131,361,0,0,0,0,0,0,11,676,0,9,0,660,0,0,0,0,0,83,0,5,0,6738,0,0,0,61,0,65,1473,0,0,3375,113,4,13,196,0,0,0,0,0,11,0,0,0,0,25,0,0,3317,491,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1352,3374,0,0,0,0,0,13
417,417,"4/19/21 10:42",1,8,0,1,1,-119.6803061,35.0592554,NA,NA,"AS08SN15","S","S","N",1,"S08","S08SN1","S08SN1","S08","SN","4/19/21 10:42",10,42,10.7,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S811","JTMR010EB",0,0,1637,0,0,0,0,0,0,0,0,0,0,647,6,0,5204,0,40,0,0,0,17,0,0,14,0,0,0,7,0,0,0,61,0,55,0,1071,0,0,0,0,41,0,424,0,0,476,0,0,0,0,0,0,0,0,0,0,1315,0,696,870,193,0,0,0,0,0,0,0,0,0,0,0,87,0,0,2023,0,813,0,0,218,0,11,0,2484,0,0,0,0,0,0,0,0,0,311,0,221,0,0,0,0,0,12,0,0,0,0,0,26,0,235,0,1788,0,0,0,0,49,0,0,32,550,4,182,0,0,0,0,0,0,0,397,382,0,69,0,758,0,0,0,0,0,476,0,0,0,5443,0,0,0,39,0,87,0,0,0,2322,4,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4307,7138,0,0,0,0,0,62
418,418,"4/19/21 14:38",1,10,1,0,1,-119.6926353,35.0647591,NA,NA,"AS10PE15","S","P","E",1,"S10","S10PE1","S10PE1","S10","PE","4/19/21 14:38",14,38,14.63333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S1001","JTMR010EP",0,0,139,0,0,0,0,0,0,0,255,0,0,207,0,0,8815,0,6,0,0,0,0,70,0,9,0,0,0,0,0,0,0,0,0,0,0,5182,0,28,0,0,14,0,0,104,32,2251,0,90,0,10,0,0,0,52,0,0,109,0,243,159,43,0,0,0,0,1272,0,15,0,0,0,0,40,0,0,0,0,436,0,0,1732,0,2,0,75,0,0,0,0,0,7,0,0,0,1575,0,30,0,39,0,0,0,76,3,0,0,0,0,444,0,2591,0,613,0,2,0,0,14,0,0,487,1567,60,484,245,4,0,0,0,0,0,7,65,0,15,0,313,0,0,0,0,0,161,0,0,0,804,575,0,0,17,0,0,474,0,0,391,0,7,0,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,251,0,689,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,5,0,142,0,0,0,0,134,0,1348,3553,0,0,0,0,0,0
419,419,"4/19/21 15:52",1,7,1,1,1,-119.6555894,35.08361336,NA,NA,"AS07PN15","S","P","N",1,"S07","S07PN1","S07PN1","S07","PN","4/19/21 15:52",15,52,15.86666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S711","JTMR011EU",0,0,292,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,150,339,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,3,0,220,0,22,0,0,0,0,0,0,0,3219,0,0,0,0,0,0,0,0,0,0,5,0,2362,151,0,10,0,0,0,0,0,0,0,0,0,0,12053,0,0,0,0,0,0,0,0,0,25,0,32,4,0,0,0,0,31,0,0,0,362,0,0,11,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1068,0,0,0,19,0,0,0,0,7,0,0,0,0,0,162,0,206,0,197,0,0,0,0,0,0,16,0,0,4460,0,0,0,0,2,157,4,0,0,23,104,0,0,83,0,0,0,0,0,802,0,0,0,0,0,0,0,37390,26,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,359,776,0,0,0,0,0,0
420,420,"4/19/21 16:10",1,7,0,1,1,-119.6556631,35.08355597,NA,NA,"AS07SE15","S","S","N",1,"S07","S07SN1","S07SE1","S07","SN","4/19/21 16:10",16,10,16.16666667,"Spring",NA,NA,NA,34.42,36.15,35.67,NA,3,1,"S711","JTMR011EH",0,0,35,0,0,0,0,0,2,0,0,0,0,308,0,0,1972,0,24,0,0,0,0,1338,0,0,0,0,0,176,0,0,0,0,0,0,0,5572,0,564,0,0,0,0,18,55,8,2012,0,0,0,8,0,0,0,0,0,0,53,0,3008,9305,0,6,0,0,0,0,0,0,0,0,0,0,205,0,176,0,0,22,0,0,174,0,112,9,672,0,0,0,0,0,586,0,0,0,241,0,88,0,0,0,0,0,1002,0,0,0,0,0,27,0,247,0,0,0,3,0,0,1532,0,0,539,112,0,0,12,0,72,0,0,0,0,0,1725,0,496,0,1526,0,0,0,0,0,0,0,0,0,11947,138,9,0,0,11,40,331,0,0,492,35,0,12,248,0,0,0,0,0,2388,0,0,0,0,7,0,0,2873,1392,0,0,0,0,0,0,0,9,13,48,0,0,0,0,0,0,0,5,0,515,0,0,0,0,66,0,2944,7147,0,0,0,3,0,28
421,421,"4/20/21 8:54",0,1,1,1,1,-119.7464592,35.13335429,NA,NA,"AC01PN15","C","P","N",1,"C01","C01PN1","C01PN1","C01","PN","4/20/21 8:54",8,54,8.9,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C111","JTMR010U",0,0,117,0,0,0,0,0,0,0,0,0,0,1208,0,0,694,0,53,0,0,0,0,2205,0,0,0,0,0,96,0,0,0,0,0,6,0,7729,0,5,0,0,0,0,61,5,0,349,0,13,0,532,0,0,0,26,0,0,0,0,6905,2677,0,0,0,0,0,2460,0,0,0,0,0,0,969,0,0,0,0,49,0,0,86,6,541,3,55,23,0,0,0,3,208,0,9,0,7187,0,0,336,36,0,8,0,7,0,187,0,0,0,346,0,0,0,362,0,104,0,0,3122,0,0,189,228,19,0,108,0,46,0,0,0,0,11,3475,8,74,0,352,0,0,0,0,0,0,10,76,0,12559,0,0,0,146,0,190,200,0,146,974,346,39,0,174,0,55,0,0,0,268,0,0,23,0,75,0,0,2420,36,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,11,0,42,0,0,3,0,0,0,2319,8054,3,0,0,0,0,0
422,422,"4/20/21 9:19",0,1,0,1,1,-119.7465261,35.13336847,NA,NA,"AC01SN15","C","S","N",1,"C01","C01SN1","C01SN1","C01","SN","4/20/21 9:19",9,19,9.316666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C111","JTMR011FD",0,0,5252,0,0,0,0,0,0,0,0,0,0,368,0,0,678,0,16,0,0,0,0,0,0,15,0,0,7,43,0,0,0,0,0,537,0,245,0,51,0,0,0,0,0,333,0,1707,0,84,0,482,0,0,0,0,0,0,23,0,1849,13245,21,7,0,0,0,6,0,0,0,0,0,0,636,0,0,0,0,777,0,0,34,0,360,0,208,33,0,0,0,0,281,0,0,0,761,0,26,0,3,0,7,0,47,0,179,0,0,0,0,0,0,0,0,0,15,0,0,699,0,0,0,1227,0,0,0,0,389,0,0,0,0,7,700,0,430,0,2014,0,0,0,0,0,0,8,0,0,6524,0,0,0,0,0,0,176,0,0,398,188,0,0,60,0,0,0,0,0,1560,0,0,0,0,0,0,0,2475,50,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,4,0,4266,6967,0,0,0,0,0,0
423,423,"4/20/21 9:36",0,1,1,0,1,-119.7465626,35.13333827,NA,NA,"AC01PE15","C","P","E",1,"C01","C01PE1","C01PE1","C01","PE","4/20/21 9:36",9,36,9.6,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C101","JTMR010DJ",0,0,79,0,882,0,0,0,0,0,1042,0,177,44,0,0,4851,0,48,0,0,0,0,95,0,0,0,0,0,44,0,0,0,0,5871,0,0,4076,0,0,0,0,0,0,0,4,150,1158,0,117,4,6,63,0,7,0,0,0,0,0,377,111,0,0,0,0,0,63,0,73,0,0,0,0,230,0,0,0,0,0,0,0,153,0,168,38,39,12,0,118,0,6,682,0,0,0,2361,0,40,0,22,1363,0,0,0,0,0,0,0,0,2478,0,21,0,351,0,162,0,0,1722,0,0,1534,413,0,239,854,0,7,0,0,0,0,0,343,90,279,0,1124,0,0,0,0,0,15,20,5,0,4675,14,0,0,29,0,127,3405,0,0,473,771,0,0,32,0,0,79,0,0,22,0,0,0,64,0,0,0,535,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,113,0,257,0,0,0,1396,5089,0,0,0,0,109,12
424,424,"4/20/21 11:58",0,5,1,1,1,-119.7390416,35.12009123,NA,NA,"AC05PN15","C","P","N",1,"C05","C05PN1","C05PN1","C05","PN","4/20/21 11:58",11,58,11.96666667,"Spring",NA,NA,NA,34.1,34.11,34.36,37.6,4,1,"C511","JTMR011H",0,0,74,0,40,0,0,0,0,0,105,0,0,4562,15,0,2307,0,212,0,0,0,59,5,0,9,0,0,0,468,0,0,0,0,0,34,0,1410,0,0,0,0,0,0,0,148,62,1255,0,0,0,16,0,0,0,0,0,0,67,0,7444,2448,18,51,0,0,0,1566,0,0,0,0,0,0,404,0,0,0,0,0,0,0,154,0,267,0,529,0,0,0,0,0,510,0,0,0,1171,0,66,344,10,57,8,0,0,0,0,0,0,0,237,0,0,0,0,0,280,0,0,2665,0,0,173,235,0,284,437,0,13,0,0,0,0,215,3844,0,181,0,854,0,0,0,0,0,0,46,39,0,20575,9,0,0,0,0,151,1056,0,5,764,383,0,11,465,0,0,4,0,0,1239,0,0,4,0,10,0,0,1762,26,11,0,0,0,35,0,0,0,0,183,0,0,0,0,0,0,0,91,0,120,5,0,0,0,0,0,1084,8648,0,0,0,0,0,21
425,425,"4/20/21 12:07",0,5,0,1,1,-119.7390459,35.12011426,NA,NA,"AC05SN15","C","S","N",1,"C05","C05SN1","C05SN1","C05","SN","4/20/21 12:07",12,7,12.11666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C511","JTMR011EB",0,0,26,0,0,0,0,0,0,0,0,4,0,366,247,0,2553,0,380,0,0,0,0,143,0,0,0,0,0,106,0,0,0,0,0,453,0,1668,0,41,0,0,0,0,122,14,0,1276,0,10,0,90,0,0,0,0,0,0,159,0,1267,1095,237,8,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,94,0,0,62,0,243,0,1876,0,0,0,0,0,0,0,0,0,186,0,179,238,8,0,118,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,119,1155,0,9,0,0,686,0,0,0,0,226,728,0,24,0,3211,0,0,0,0,0,0,0,0,0,10666,98,146,0,0,0,12,232,13,0,1077,13,0,77,125,0,0,0,0,0,369,0,0,88,0,0,0,0,718,17,48,0,0,0,0,0,0,0,0,3,0,0,0,0,80,0,0,206,0,396,0,0,0,0,150,0,8352,6190,0,0,0,0,0,0
426,426,"4/20/21 12:18",0,5,1,0,1,-119.7388057,35.11962447,NA,NA,"AC05PE15","C","P","E",1,"C05","C05PE1","C05PE1","C05","PE","4/20/21 12:18",12,18,12.3,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C501","JTMR010CC",0,0,315,0,0,15,0,0,0,0,0,0,0,1943,43,0,948,0,319,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,358,0,1099,0,0,0,0,0,0,29,4581,9,500,0,76,0,60,0,0,0,47,0,0,8,0,7595,313,0,0,0,0,0,2030,36,0,0,0,0,0,719,0,0,0,0,0,0,0,7,0,1314,4,253,0,0,0,0,0,504,0,0,0,802,0,7,37,25,0,0,0,0,0,0,0,0,0,33,0,0,0,247,0,31,0,0,3777,0,0,16,176,5,122,0,5,0,0,0,0,0,0,1529,0,31,0,247,0,0,0,0,0,0,0,351,0,9557,0,0,0,10,0,29,2005,0,5,403,17,20,0,304,0,0,0,0,0,4,0,0,0,0,16,0,0,1188,54,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,1876,10341,0,0,0,0,0,0
427,427,"4/20/21 12:30",0,5,0,0,1,-119.7387258,35.11962593,NA,NA,"AC05SE15","C","S","E",1,"C05","C05SE1","C05SE1","C05","SE","4/20/21 12:30",12,30,12.5,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C501","JTMR011EJ",0,0,0,0,0,0,0,0,0,0,0,5,0,300,61,0,786,0,3827,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,13,0,121,0,0,0,0,0,24,0,7,0,1525,0,10,0,106,0,0,0,0,0,2,49,0,3443,2607,0,5,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,127,0,0,0,0,52,0,146,40,0,0,0,0,0,0,0,0,69,0,12,0,0,0,6,0,24,839,0,0,0,0,0,0,0,0,0,0,0,0,0,4463,0,0,0,157,0,0,0,8,289,0,0,0,0,143,25,0,1869,0,740,0,0,0,0,0,0,825,13,0,3469,7,0,0,0,0,0,11,0,0,206,0,0,0,42,0,0,0,0,0,244,0,0,0,0,0,0,0,2847,388,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,1676,25861,0,0,0,0,0,0
429,429,"4/20/21 15:06",0,8,1,0,1,-119.7303208,35.11330633,NA,NA,"AC08PE15","C","P","E",1,"C08","C08PE1","C08PE1","C08","PE","4/20/21 15:06",15,6,15.1,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C801","JTMR011DG",0,0,11,0,11,0,0,0,0,0,89,0,44,142,0,0,4490,0,20,0,0,0,11,0,0,0,0,0,0,92,0,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,227,29,3948,0,61,0,0,0,0,6,0,0,0,7,0,2124,572,0,11,0,12,0,0,0,15,0,0,0,0,35,0,0,13,0,11,0,0,179,0,29,0,294,0,0,0,0,0,355,0,0,0,1150,0,74,0,0,0,0,0,32,0,0,0,0,0,416,0,63,0,0,0,63,0,0,1719,0,0,268,346,0,12,25,21,32,0,0,0,0,0,151,0,70,0,463,0,0,0,0,0,0,0,0,0,10017,0,0,0,0,0,0,1326,0,0,90,354,0,0,3,0,0,0,0,0,14,0,0,0,87,0,18,0,527,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,0,19,0,1026,3630,0,0,0,0,0,13
430,430,"4/20/21 15:12",0,8,0,0,1,-119.7303044,35.11333615,NA,NA,"AC08SE15","C","S","E",1,"C08","C08SE1","C08SE1","C08","SE","4/20/21 15:12",15,12,15.2,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C801","JTMR010M",0,0,145,0,0,47,5,0,0,0,0,17,0,513,4,0,6433,0,461,19,0,0,0,65,0,0,0,0,0,99,0,0,0,0,0,25,0,352,0,0,0,0,0,21,33,85,0,486,0,97,0,98,0,0,7,10,0,0,8,0,2085,1670,67,0,0,0,0,34,4,0,0,0,0,0,111,0,0,2,0,30,0,0,0,40,174,0,393,0,0,0,0,0,16,0,0,0,18675,0,162,0,5,0,4,0,0,75,0,18,0,0,0,0,387,0,298,0,0,0,0,1820,0,0,0,1020,11,0,0,25,51,0,0,0,0,195,68,0,825,0,1105,0,0,0,0,0,74,149,209,0,8981,0,0,0,0,0,0,75,0,0,308,8,0,121,102,0,0,0,0,0,0,0,0,31,75,0,0,0,511,19,45,0,0,0,10,0,0,23,0,0,0,0,0,0,0,0,0,0,7,43,0,0,0,0,141,0,2749,6288,0,0,0,0,0,0
431,431,"4/20/21 16:02",0,7,0,1,1,-119.7328044,35.10881524,NA,NA,"AC07SN15","C","S","N",1,"C07","C07SN1","C07SN1","C07","SN","4/20/21 16:02",16,2,16.03333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C711","JTMR010BZ",0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,312,0,55,0,0,0,0,1372,0,6,0,0,0,176,0,0,0,0,0,417,0,478,0,8,0,0,12,0,90,0,0,1733,0,0,0,205,0,0,0,16,0,4,8,0,4772,1100,89,0,0,27,0,28,0,0,0,0,0,0,542,0,0,0,0,269,0,0,0,18,78,0,316,0,0,0,0,0,51,0,0,0,80,0,157,0,14,0,0,0,7,0,0,0,0,0,0,0,3,0,432,0,0,0,0,894,0,0,0,123,96,11,0,0,158,0,0,0,0,97,707,0,90,0,386,0,0,0,0,0,0,0,38,0,19768,0,47,0,36,0,8,26,0,0,926,0,5,37,122,0,0,0,0,0,1074,0,0,0,0,0,0,0,2008,629,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,28,2557,5813,0,0,0,0,0,0
432,432,"4/20/21 16:26",0,7,1,0,1,-119.7322054,35.10828516,NA,NA,"AC07PE15","C","P","E",1,"C07","C07PE1","C07PE1","C07","PE","4/20/21 16:26",16,26,16.43333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C701","JTMR011DQ",0,0,0,0,0,0,0,0,0,0,13,0,0,298,0,0,3048,0,92,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,1081,0,0,5,0,0,0,0,47,6,859,0,140,0,0,0,0,11,0,0,0,0,0,3108,58,0,0,0,0,0,51,0,7,0,0,0,0,63,0,0,0,0,10,0,0,34,0,1287,0,86,0,0,0,0,0,1025,0,0,0,1514,0,1113,0,12,0,0,0,617,0,0,11,0,0,229,0,63,0,0,0,3,0,0,5759,0,0,92,669,0,11,69,80,149,0,0,0,0,0,30,0,75,0,4168,0,0,0,0,0,0,0,150,0,31737,0,0,0,0,0,0,235,0,0,39,25,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,185,7,32,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,36,0,0,0,0,0,0,553,19595,0,0,0,0,0,8
434,434,"4/20/21 9:33",0,1,0,0,1,-119.7461097,35.13267475,NA,NA,"AC01SE15","C","S","E",1,"C01","C01SE1","C01SE1","C01","SE","4/20/21 9:33",9,33,9.55,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C101","JTMR010A",0,0,0,0,0,0,0,0,0,0,16,0,0,1759,5,0,2741,0,146,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,149,0,1224,0,0,0,0,0,0,127,95,0,294,0,2356,0,1023,0,4,3,20,0,0,38,0,12929,177,14,4,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,6,0,0,167,18,164,6,39,8,0,0,20,0,341,0,0,0,1162,0,266,22,44,3,0,0,111,247,0,0,0,0,0,0,0,0,211,0,6,0,0,358,0,0,9,353,17,0,27,0,2236,0,0,0,0,0,2566,0,913,0,2209,0,0,0,0,0,19,30,19,0,17755,2,0,0,0,0,0,175,0,0,183,944,56,0,40,3,0,0,0,0,4771,0,5,0,0,5,0,0,2882,35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1847,20448,0,0,0,0,0,0
437,437,"4/20/21 13:35",0,6,0,1,1,-119.7484989,35.11545547,NA,NA,"AC06SN15","C","S","N",1,"C06","C06SN1","C06SN1","C06","SN","4/20/21 13:35",13,35,13.58333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"C611","JTMR011AW",0,0,0,0,0,14,0,0,0,0,0,60,0,499,3,0,4835,0,126,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,351,0,1015,0,67,0,0,0,0,0,138,0,2257,3,34,0,291,0,0,0,0,0,0,307,0,6254,284,33,0,0,6,0,358,0,4,0,0,0,0,135,0,0,0,0,263,0,0,258,0,168,0,110,0,0,0,0,0,273,0,0,0,528,0,203,27,48,0,280,0,222,126,0,0,0,0,10,0,313,0,0,0,20,0,0,1208,0,0,22,456,0,0,0,0,358,0,0,0,0,0,2422,0,161,0,926,0,0,0,0,0,0,4,100,0,8550,0,67,0,0,0,219,186,0,0,1419,121,0,17,74,0,0,0,0,0,48,0,0,0,0,0,0,0,2624,23,0,0,0,0,0,27,0,0,0,0,0,0,0,0,16,0,0,0,0,119,0,0,0,0,0,0,4251,6570,0,0,0,0,0,0
